# id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,y
248,4,0,4,5,2,6,3,0,6,1,1,1,2,0,4,0.45529587,0.39409248,0.72818245,0.7518520000000001,0.61191336,1.0125613000000002,-1.6426363999999998,0.47218174,-1.2640343,-1.0425773999999999,0.85225645,-0.84059437,2.0270593,1.1986986000000002,0.27546753,-2.7547789000000003,-1.0047732,0.7518520000000001,1.2078487,-0.084365242,0.69572025,0.10483459,-1.152044,-0.13223927,-0.80682607,-0.77892212,-1.6426363999999998,-0.55754168,0.53088375,0.14443359,0.9705778,-0.12494282,-1.3011548000000002,0.7518520000000001,-1.0115497,1,1,1,5,0,3,6,0,5,2,3,4,1,1,4,-0.55754168,0.80043072,0.67245831,0.80043072,0.55978559,0.14443359,-0.27650040000000004,1.0125613000000002,0.32443539,-0.084641856,-0.24214208,-0.68729498,-0.084641856,-1.152044,1.1986986000000002,0.55978559,0.55485696,0.72818245,0.80546651,0.15583823,-0.55754168,-0.80682607,-1.0894834,0.06655682,0.7518520000000001,-0.00028950049,0.55978559,1.1455229,-0.80682607,-0.23270006,-2.572289,0.72818245,0.39409248,-0.084641856,0.78489132,0
249,6,6,4,6,5,6,6,1,1,5,4,2,4,0,4,-0.10794083,1.3970207000000001,0.3648422,1.2206199,-1.3724569,1.9584256999999998,-2.0265038,-1.9561253,-0.76776202,1.8166938000000001,1.2196316,-0.3236382,-0.83558626,1.7389926,0.18719921,0.51886403,-1.0196180000000001,1.2206199,-1.3969371000000002,-1.1254805,0.12356444,0.92354398,-1.5534071000000003,-1.7744811000000003,-0.40294482,1.5477726,-2.0265038,-0.18815064,0.60165185,-0.14820558,-0.25700004,1.5590263,-1.9603021,1.2206199,0.11475919,0,1,0,2,2,2,2,5,5,1,3,2,3,1,3,-0.18815064,1.3564743000000001,-0.62044144,1.3564743000000001,0.015512383999999999,-0.14820558,-0.09598335300000001,1.9584256999999998,0.43734383,-0.63370939,-1.1022196000000002,-0.54536916,-0.63370939,-1.5534071000000003,1.7389926,0.015512383999999999,0.71410417,0.3648422,-0.45918966,-0.3357934,-0.18815064,-0.40294482,0.64177224,0.55274646,1.2206199,0.15793444,0.015512383999999999,0.66832479,-0.40294482,-0.55495548,-1.2451955,0.3648422,1.3970207000000001,-0.63370939,-1.7016198,0
250,2,6,0,2,6,6,6,3,1,1,2,2,4,0,0,0.61575765,-0.37729317,-0.89162466,-0.84655854,0.68685091,-1.1125083999999998,1.9057313000000002,-0.41064142,-0.72541704,0.86896104,-0.97399972,-2.2776777000000004,1.9323403000000001,-1.3678614,-0.3329815,0.46443859,1.1850041,-0.84655854,-0.32173866,-0.12158066,-0.40316208,-0.05193876099999999,1.324968,1.1095643999999998,0.98803412,0.43060338,1.9057313000000002,0.69068496,-0.68950832,-0.19620573,-0.69810748,0.84552556,1.4783998999999999,-0.84655854,-1.6519537,5,4,5,6,3,2,4,6,3,1,1,2,3,3,3,0.69068496,-0.89625616,1.0492066,-0.89625616,-0.70867905,-0.19620573,0.34229521,-1.1125083999999998,-0.19766327,0.051757094000000003,0.21042394,-0.67198598,0.051757094000000003,1.324968,-1.3678614,-0.70867905,1.1054493,-0.89162466,-0.06029127,-0.22713116,0.69068496,0.98803412,-0.17732066,-0.03592174,-0.84655854,0.18776755,-0.70867905,-1.1311109,0.98803412,0.68394092,3.1775257999999997,-0.89162466,-0.37729317,0.051757094000000003,-0.31768659,1
251,2,6,0,3,6,5,2,3,1,2,2,5,2,0,2,1.8153120999999999,0.33763203,-1.7334522,-0.89226521,-0.80922014,-0.86713211,2.6303776,0.23162886,-0.36480692,-0.35218506,-1.1858327,0.35673716,0.1374067,-1.6427945,-0.60344984,-0.39141503,1.8428927,-0.89226521,0.48740636,-0.46040766,-0.84608922,0.6767936999999999,1.7042477999999999,0.1315396,1.9220476999999998,0.44769670000000006,2.6303776,1.4242274,0.7306819,-0.57841115,-0.15768142,-0.52670938,1.7059191999999999,-0.89226521,-0.093853645,4,3,0,6,3,2,3,3,0,5,4,4,6,1,4,1.4242274,-0.88930831,-0.82145207,-0.88930831,-1.6143707,-0.57841115,0.7034698,-0.86713211,0.63897066,-0.42737504,-0.46679163,1.2338405000000001,-0.42737504,1.7042477999999999,-1.6427945,-1.6143707,1.0865790000000002,-1.7334522,-0.34460769,-0.81114251,1.4242274,1.9220476999999998,0.54878218,0.39395713,-0.89226521,1.0558471,-1.6143707,-0.07557583799999999,1.9220476999999998,1.0421692,0.018415614,-1.7334522,0.33763203,-0.42737504,0.33849131,1
252,6,2,4,5,5,4,2,5,6,1,4,6,2,0,3,-1.0866738,0.25570816,0.96914977,0.81154902,-2.3127016,1.0224754999999999,-1.9165362000000001,-0.53461861,-0.28006904,-1.390354,0.95667276,1.2545375,-0.64211194,1.3402761,0.35560376,-1.9232485000000001,-1.2216013000000001,0.81154902,0.76452676,-0.30037213,1.1583576,-0.055649374,-1.3145305,1.6984197,-1.0741091999999999,1.6344082,-1.9165362000000001,-0.76247598,-0.87746943,0.24165401,-0.62674414,-0.18818077,-1.4385491000000001,0.81154902,0.78188421,4,0,6,1,3,4,2,3,1,4,5,2,6,4,4,-0.76247598,0.85121527,0.15924518,0.85121527,0.80439866,0.24165401,-0.37753378,1.0224754999999999,1.1447774,0.019845916,-0.10247370000000001,-1.4137788,0.019845916,-1.3145305,1.3402761,0.80439866,-0.63889342,0.96914977,0.28776399,0.30014719,-0.76247598,-1.0741091999999999,-0.35975255,-0.027804036,0.81154902,0.63789161,0.80439866,0.21069632,-1.0741091999999999,-0.61670865,-0.96215281,0.96914977,0.25570816,0.019845916,-0.1950912,0
253,0,2,2,1,5,3,2,3,1,2,4,4,6,2,1,0.10290276,-3.3138102,2.4105882999999997,-0.76020124,2.2855455,-2.2348387,-0.8042859,-2.0292367,-0.83055191,0.36590367,-0.2303348,0.40016806,0.083267215,-0.41475408,0.72256099,-1.0266814,-1.3388316999999998,-0.76020124,-0.48137409,0.40078497,-0.24699604,-3.0064363,-0.055320258,-2.4535167,-2.6759378,-0.16905421,-0.8042859,-2.1968039,-1.4811908999999999,1.3273507,-0.35733077,1.9380221999999998,0.7299995,-0.76020124,-1.1002788000000001,1,3,1,2,2,3,6,0,4,1,4,4,6,1,5,-2.1968039,-1.0287256999999999,-0.19692026,-1.0287256999999999,2.8732301,1.3273507,-1.0791601,-2.2348387,0.92816063,1.9963511000000003,2.9749380000000003,-0.21628292,1.9963511000000003,-0.055320258,-0.41475408,2.8732301,-0.68658942,2.4105882999999997,1.064765,2.1093307,-2.1968039,-2.6759378,-0.1635512,-1.7793933000000002,-0.76020124,-0.57105758,2.8732301,0.07047360000000001,-2.6759378,0.16348227,-0.6707291999999999,2.4105882999999997,-3.3138102,1.9963511000000003,-1.6325391000000002,0
254,0,1,0,4,5,2,2,2,1,6,2,2,2,6,2,-1.4013870000000002,2.9360662,-2.4217387,0.48718383,-0.53413485,1.7696819,1.2023643,0.5093880000000001,0.067531853,1.5892190000000002,-0.02832562,-0.81560645,0.78147813,0.043641228,-0.74201894,-1.3567371000000001,1.5141706,0.48718383,1.4297635,0.90159177,2.2101585,2.734929,0.37545475,1.7382349999999998,2.6878896,-0.20782802,1.2023643,2.1770828,-0.33726905,-1.2612139999999998,-0.12701285,1.4265072,-0.3046475,0.48718383,0.56570969,1,1,3,3,3,2,3,1,5,4,3,2,3,6,0,2.1770828,0.7204093,-2.0120882,0.7204093,-2.7996996,-1.2612139999999998,1.0702085,1.7696819,-1.2542665000000002,-1.8118289,-2.6672796,-0.79676413,-1.8118289,0.37545475,0.043641228,-2.7996996,-0.16201515,-2.4217387,-0.014834897,-1.9834703999999999,2.1770828,2.6878896,0.5577061,1.6174282,0.48718383,-1.5547117,-2.7996996,-0.40981965,2.6878896,0.96481989,0.22510839,-2.4217387,2.9360662,-1.8118289,0.42600771,1
255,0,0,2,5,5,2,6,5,2,0,1,6,0,3,5,-2.4037176,-1.5007965,1.0418314,-0.37681382,-0.60291578,-1.048861,-0.27877784,-1.4246701000000002,-0.82827411,-1.108871,-0.14487756,0.34225029999999995,-0.28916262,-0.24435657,0.30947079,1.1350118999999999,-0.54910869,-0.37681382,0.37415519,-0.14229226,1.0363197,-1.3491633,0.031918682999999996,1.5196463,-1.1565871,-0.4931104,-0.27877784,-0.95465134,0.40622725,0.58628148,-0.32411507,-1.0465081,0.39032309,-0.37681382,-1.3033461000000002,4,5,6,3,2,1,2,0,1,1,4,3,1,4,5,-0.95465134,-0.49924471,0.83621321,-0.49924471,1.256933,0.58628148,-0.46883537,-1.048861,0.45657837,0.89661816,1.341834,-1.1678351,0.89661816,0.031918682999999996,-0.24435657,1.256933,0.032932836,1.0418314,-0.12168536,0.93529989,-0.95465134,-1.1565871,0.33215051,-0.79873927,-0.37681382,-0.56228778,1.256933,-0.18754401,-1.1565871,1.1472525,-0.23418319,1.0418314,-1.5007965,0.89661816,-0.10809129,0
256,1,2,4,4,6,2,3,0,1,1,5,2,2,1,5,1.3096302,-1.1426214,1.6712957999999998,0.28542905,-1.5309461000000002,-0.15239017,-1.7162918000000003,1.1005708,0.44497636,-1.5866102,0.60340947,-0.6668608,1.0735028,0.80845323,0.54831165,-1.2438021000000001,-1.4252014,0.28542905,-0.30964978,-1.3546143,1.0420743000000001,-1.2458276000000001,-0.97819383,-0.70693185,-1.8540146,-0.29760638,-1.7162918000000003,-1.4352773,2.2860728,0.70791509,-0.57304689,-1.1068666,-0.75353412,0.28542905,-1.1510231000000002,4,3,1,3,0,3,1,5,5,2,5,2,6,1,5,-1.4352773,0.20661884,-0.47270606,0.20661884,1.7369625,0.70791509,-0.70723016,-0.15239017,-0.11901337,0.81482044,1.1182014,-1.0075119000000001,0.81482044,-0.97819383,0.80845323,1.7369625,-1.014641,1.6712957999999998,0.71955718,1.0639706,-1.4352773,-1.8540146,-0.56105963,-0.7336243,0.28542905,0.89904371,1.7369625,1.0537552,-1.8540146,-0.14441406,-0.61781226,1.6712957999999998,-1.1426214,0.81482044,-2.0274813999999997,0
257,3,1,2,0,5,5,3,3,5,6,2,2,4,4,0,-0.05648472,-0.11123437,-1.5120414,-1.0637443000000002,-0.11008479,-1.2471944,2.7014725,-0.72211223,-0.45098713,-0.9913958,-1.3024653,2.3447985,1.4635502,-1.8180174999999998,-0.54300733,-0.98656458,1.7821008000000003,-1.0637443000000002,-1.6061158000000002,-0.35564827,-0.35998088,0.29573517,1.8167556,2.8222251,1.6761081000000002,-0.22082652,2.7014725,1.2114675,-0.52422882,-0.42992578,0.77297365,0.90995873,1.9305718999999997,-1.0637443000000002,-0.38398466,1,1,1,3,5,3,4,3,3,0,4,2,6,6,1,1.2114675,-1.0988838,-0.82087756,-1.0988838,-1.3185508,-0.42992578,0.59922408,-1.2471944,-0.85886875,-0.17278578,-0.075390442,0.06402970200000001,-0.17278578,1.8167556,-1.8180174999999998,-1.3185508,-1.9440756999999997,-1.5120414,1.3115816999999999,-0.56754844,1.2114675,1.6761081000000002,-1.0929505,0.16795629,-1.0637443000000002,-0.2076348,-1.3185508,-2.0171834,1.6761081000000002,0.95072648,0.38871976,-1.5120414,-0.11123437,-0.17278578,0.076589756,1
258,0,5,4,1,5,2,6,1,1,5,5,4,0,2,5,0.57919927,-1.2413649,0.85634432,-0.31519199,-2.9219357000000006,-0.87152082,-0.22134961,-0.43468471,-0.97883438,-0.64782399,-0.12421732,-0.39667964,1.4422358999999998,-0.20822470000000004,0.25405424,-0.32716281,-0.44800239,-0.31519199,1.2844467,-1.9498128000000001,1.7053148,-1.1146003999999998,0.032558537,0.10510336,-0.95067738,-1.3550738000000002,-0.22134961,-0.78527639,0.74884515,0.48332884,0.76968228,-0.09025549599999999,0.32930432,-0.31519199,-0.56582292,1,0,1,5,2,4,2,6,0,4,2,2,1,1,1,-0.78527639,-0.41654761,0.14691777,-0.41654761,1.0348654,0.48332884,-0.38563978,-0.87152082,-0.36689134,0.7408145,1.1092877,-0.44584151,0.7408145,0.032558537,-0.20822470000000004,1.0348654,-0.41871367,0.85634432,-0.11615254,0.77146019,-0.78527639,-0.95067738,-0.45726496,-0.65989621,-0.31519199,-0.16694469,1.0348654,-2.2667011,-0.95067738,-0.6969934,0.32542312,0.85634432,-1.2413649,0.7408145,0.18022301,0
259,3,6,0,4,1,2,4,2,3,2,0,4,6,4,1,-0.01594752,1.6493827,-2.2577564,-0.3111449,1.7101578999999998,0.33386513,2.2123821,0.54095972,0.37762266,0.10206066,-0.74522984,1.2222753999999998,-1.0619358,-0.99172246,-0.7363769,-0.019079911,1.8797737,-0.3111449,0.30901890000000004,0.055718512000000005,-0.25945912,1.7598228,1.2353338,0.34502304,2.5047062999999996,-0.16607394,2.2123821,1.9469629000000002,0.98549527,-0.97578024,0.61470855,0.85749967,0.90253865,-0.3111449,0.049664395,4,4,3,6,5,0,4,3,6,5,1,5,4,1,4,1.9469629000000002,-0.19484336,-0.75751484,-0.19484336,-2.3698373999999998,-0.97578024,0.95915195,0.33386513,-0.38163843,-1.1529008,-1.5971049,-0.38249714,-1.1529008,1.2353338,-0.99172246,-2.3698373999999998,-0.26792729,-2.2577564,0.40423256,-1.4738274,1.9469629000000002,2.5047062999999996,0.72067495,1.0368704,-0.3111449,-0.51689876,-2.3698373999999998,1.9597118000000002,2.5047062999999996,0.10482509,0.59359174,-2.2577564,1.6493827,-1.1529008,-0.76269001,1
260,1,4,0,4,4,6,6,1,1,1,0,4,4,0,0,-1.1853367,0.024767222000000002,0.15397441,0.11777864,-0.33648133,0.14326265,-0.28858067,1.2244962,0.92812687,-0.006681495500000001,0.14151341,2.1761885,-1.2253433,0.19788735,0.055846627999999995,-1.1338466,-0.18725861,0.11777864,-1.8406019,0.74969784,-1.3421841,-0.020356434,-0.19594145,0.87674286,-0.17066711,-0.49964774,-0.28858067,-0.12234458,-0.92817464,0.041308976000000004,-0.5979185,1.3430628,-0.21125342,0.11777864,-0.20842611,3,4,0,3,5,1,2,6,3,5,3,2,4,0,3,-0.12234458,0.12260639,-0.63812504,0.12260639,0.13130226,0.041308976000000004,-0.060543517000000005,0.14326265,-0.45912645,0.010970193999999999,-0.0033128438,1.6369472,0.010970193999999999,-0.19594145,0.19788735,0.13130226,-0.95180894,0.15397441,0.7402221,0.053157628,-0.12234458,-0.17066711,-0.35856278,-0.011283986000000001,0.11777864,-1.0058703000000002,0.13130226,-1.755657,-0.17066711,0.31302340000000006,1.7688523,0.15397441,0.024767222000000002,0.010970193999999999,-0.52205568,1
261,2,4,6,3,6,4,2,1,5,1,0,4,1,6,2,-1.6314282,-0.39302868,-0.94172054,-0.89027929,1.2816731000000001,-1.1684065000000001,2.0073242,0.12071198,-0.27592906,1.0745748,-1.0251143,1.2190614,1.2181232,-1.4395303999999998,-0.35146608,-0.08889703,1.2492328000000001,-0.89027929,1.2640328,-0.65984215,2.3579623,-0.050890429,1.3949658,1.8766180000000001,1.0435527,0.19523054,2.0073242,0.72990635,0.64780675,-0.20823399,0.88361255,-0.65243186,1.5555055,-0.89027929,1.6192806,3,1,5,0,3,1,2,2,5,1,1,3,2,1,4,0.72990635,-0.94226134,-1.4722475,-0.94226134,-0.74970272,-0.20823399,0.36172082,-1.1684065000000001,-1.7353831999999998,0.051972352,0.21777971,1.1462901,0.051972352,1.3949658,-1.4395303999999998,-0.74970272,1.0653179,-0.94172054,1.7613556000000001,-0.24177723,0.72990635,1.0435527,-0.13423098,-0.035574721000000004,-0.89027929,-0.12344869,-0.74970272,0.34908588,1.0435527,-0.89905618,-1.0970726999999998,-0.94172054,-0.39302868,0.051972352,0.45866386,1
262,3,4,2,4,6,4,6,2,0,1,0,4,6,4,3,-0.67162044,-0.44719828,-0.89757655,-0.8996173000000001,-1.0736283000000002,-1.2014513,1.9860596999999998,-0.92949145,-0.98151818,-0.41830426,-1.0250277,-0.83496571,-0.48463563,-1.4409431000000001,-0.33796706,0.16295408,1.221912,-0.8996173000000001,-0.20796509,-0.52280505,-0.068489158,-0.10121554,1.3886512,1.3206997,0.99455652,-0.36680308,1.9860596999999998,0.69017256,-0.52687772,-0.18512472,1.7241272,1.0892396,1.561768,-0.8996173000000001,1.4526375,3,4,1,3,5,1,1,2,5,1,4,2,3,1,0,0.69017256,-0.95591109,-0.65808749,-0.95591109,-0.69852553,-0.18512472,0.34218975,-1.2014513,-0.76871206,0.08531933800000001,0.26693126,2.3979202999999996,0.08531933800000001,1.3886512,-1.4409431000000001,-0.69852553,1.6236087,-0.89757655,-0.5250840999999999,-0.20539772,0.69017256,0.99455652,0.94736125,-0.065339148,-0.8996173000000001,0.48629461,-0.69852553,0.56825652,0.99455652,-1.2569731000000002,-0.28295486,-0.89757655,-0.44719828,0.08531933800000001,0.51618867,1
263,1,0,2,2,6,4,2,6,3,1,5,5,6,2,2,1.4041348999999999,0.23300578,-1.282103,-0.67170017,-2.125963,-0.6615717,1.9622602999999998,0.036561462999999995,1.2086777,-1.1563663999999998,-0.88811501,-0.70155356,1.4127733999999998,-1.2309132,-0.44701134,0.47357573,1.3702406,-0.67170017,1.6227744,-0.07733264299999999,-0.056538305999999997,0.48843599,1.2741053,-0.84133974,1.4215746999999999,-0.37133332,1.9622602999999998,1.0521222,-1.0552242,-0.42473334,-0.83065128,1.1051407,1.2799702,-0.67170017,0.020777812,5,0,1,0,2,0,3,1,3,5,1,5,4,1,4,1.0521222,-0.67106704,-0.48325319,-0.67106704,-1.1903355,-0.42473334,0.51971029,-0.6615717,-0.12294469999999999,-0.30785757,-0.33158231,-1.1017983,-0.30785757,1.2741053,-1.2309132,-1.1903355,1.1686258,-1.282103,-0.6420967,-0.59417356,1.0521222,1.4215746999999999,0.52003193,0.28414277,-0.67170017,-0.45060547,-1.1903355,0.94065674,1.4215746999999999,-0.15527878,-1.4631851999999999,-1.282103,0.23300578,-0.30785757,-0.31043609,1
264,0,1,5,4,6,5,3,1,3,1,0,5,1,0,0,0.95918004,0.16558664,-2.4159148999999998,-1.4581046,1.0496798999999999,-1.5774433,3.9719303999999998,0.21567184,-0.72386533,-1.2741225,-1.8542093000000002,0.96183386,-1.4492391000000002,-2.5789876,-0.85353254,0.16757999,2.699677,-1.4581046,0.06336609,0.51971509,-0.80220939,0.72180539,2.6233958,0.28755647,2.6784302,-0.25994581,3.9719303999999998,1.9617629,2.648959,-0.75005563,0.81763308,-1.2568558,2.7101783,-1.4581046,0.2904364,1,4,5,1,2,2,1,6,5,5,2,5,6,1,4,1.9617629,-1.4823344999999999,0.89126726,-1.4823344999999999,-2.1825895,-0.75005563,0.96960873,-1.5774433,-0.54749065,-0.44530404,-0.40118982,0.82389131,-0.44530404,2.6233958,-2.5789876,-2.1825895,-0.00018957457,-2.4159148999999998,1.5448264999999999,-1.0252697,1.9617629,2.6784302,0.43136469,0.41700936,-1.4581046,-0.20260174,-2.1825895,-0.80897187,2.6784302,1.1296915,-0.12804705,-2.4159148999999998,0.16558664,-0.44530404,1.3553053999999998,1
265,1,0,2,4,6,6,2,3,1,1,5,1,2,0,1,0.17758765,-0.21184175,-1.4307406,-1.0815348999999999,0.34613073,-1.3090726000000001,2.6631543,-1.8715764,-0.24254885,2.5331632,-1.3028623,-0.29632803,-0.45257851,-1.8214186,-0.51818048,-0.7121887,1.7321461,-1.0815348999999999,0.2174675,0.026435844,-0.89060408,0.20243896,1.8058113000000002,-1.4295816000000001,1.5858702,-0.63674405,2.6631543,1.1382251,-2.0267470000000003,-0.38721017,-0.72811588,0.85518819,1.9430243999999999,-1.0815348999999999,-0.28469551,1,0,5,6,2,2,4,3,6,5,3,3,3,0,0,1.1382251,-1.1246937,1.8741710999999999,-1.1246937,-1.2241109,-0.38721017,0.5632235,-1.3090726000000001,1.3544911,-0.11095487,0.015821563,-0.15765935,-0.11095487,1.8058113000000002,-1.8214186,-1.2241109,0.32787758,-1.4307406,-0.12985405,-0.50025706,1.1382251,1.5858702,0.57284443,0.11277393,-1.0815348999999999,1.021454,-1.2241109,0.25515853,1.5858702,-0.85929134,-1.7206877,-1.4307406,-0.21184175,-0.11095487,0.77217666,1
266,3,4,5,0,4,5,6,3,5,4,5,5,4,0,1,1.2333923,0.72881013,1.585901,1.5463592,-0.33379694,2.0486168,-3.4475773000000003,-1.7498076,1.7766296000000001,1.1893927,1.7705656000000003,0.72870119,-0.45822864,2.487755,0.59462929,-1.2297073,-2.1325677000000005,1.5463592,0.52582791,-1.124523,0.49270347,0.13430159,-2.4036553,1.2136906,-1.7573183999999997,-0.056907510999999994,-3.4475773000000003,-1.2241077,0.051338563,0.33836858,-1.2569097,0.52239927,-2.6925464,1.5463592,-1.1937951,5,4,0,3,2,3,4,6,5,4,4,5,2,0,1,-1.2241077,1.6401215,0.79283027,1.6401215,1.2477504,0.33836858,-0.60678035,2.0486168,1.1444382,-0.12051636,-0.42148179,-0.34063202,-0.12051636,-2.4036553,2.487755,1.2477504,0.092959019,1.585901,-2.3817858,0.38407139,-1.2241077,-1.7573183999999997,-0.24225877,0.088890123,1.5463592,-0.74284258,1.2477504,0.74000875,-1.7573183999999997,0.44911598,0.9429991,1.585901,0.72881013,-0.12051636,-0.15921921,1
267,1,4,0,3,5,2,2,2,0,4,1,4,4,6,0,0.88204429,1.1352229999999999,-0.56334068,0.43148744,-1.0374803,0.95872928,-0.17402768,0.052170505,-1.3025843000000001,0.38840792,0.29223252,-1.0960558,1.9520634999999997,0.43933432,-0.15406566,0.23863717,0.15761677,0.43148744,-1.3806086000000002,-0.47624669,0.77846237,0.96457082,-0.28069129,0.1637428,0.62574244,0.52868365,-0.17402768,0.54081007,0.59386513,-0.37653741,0.64179189,0.14789638,-0.56413045,0.43148744,-0.44344807,3,4,5,3,2,2,1,6,6,4,1,3,2,1,0,0.54081007,0.52778137,-0.32611899,0.52778137,-0.75115107,-0.37653741,0.26499228,0.95872928,-0.93019428,-0.64438664,-0.9902595,0.81142013,-0.64438664,-0.28069129,0.43933432,-0.75115107,-0.0065898671,-0.56334068,0.066503851,-0.61742278,0.54081007,0.62574244,-1.1432128000000001,0.57205833,0.43148744,1.0467424,-0.75115107,0.66696231,0.62574244,-0.5197479,-0.1976406,-0.56334068,1.1352229999999999,-0.64438664,-0.27055125,1
268,4,6,4,5,6,6,1,5,4,2,1,4,0,1,3,1.1369003,-0.12566248,1.1059491000000001,0.63240801,-1.9837620999999999,0.66180052,-1.7682325,-0.2913307,-0.84611347,0.082097844,0.81586751,-0.15534504,-0.31476550000000003,1.1332813,0.38868288,-1.2227765,-1.2143926999999999,0.63240801,-0.072314625,-0.48526857,0.44012904,-0.36662999,-1.1603527,0.24895432,-1.2261764,-1.5413655000000002,-1.7682325,-0.90183953,-0.40170764,0.35252603,0.22553884,-0.27009086,-1.1862721999999999,0.63240801,1.0076082,3,5,3,5,1,3,3,6,1,2,4,3,1,3,1,-0.90183953,0.6388647,-0.2308989,0.6388647,1.0101513,0.35252603,-0.44563279,0.66180052,0.59490574,0.22842754,0.22442696,0.16954112,0.22842754,-1.1603527,1.1332813,1.0101513,-0.50924387,1.1059491000000001,0.0091955274,0.48654726,-0.90183953,-1.2261764,-0.14905514,-0.21248625,0.63240801,-0.19533606,1.0101513,-2.2701796,-1.2261764,0.83284955,0.26399805,1.1059491000000001,-0.12566248,0.22842754,0.25111191,0
269,2,4,6,0,5,6,6,3,5,1,2,5,2,4,0,-0.65587755,-0.63332921,-0.082504495,-0.49933212,-0.79266187,-0.8268405000000001,0.77671714,1.4586031000000002,0.94096006,-1.0767125,-0.48553602,-0.49111184,-0.2027771,-0.69447848,-0.05534634099999999,0.15267602,0.36716115,-0.49933212,-0.48097291,-1.7547691000000003,0.56973834,-0.43932289,0.6095891999999999,1.1039166999999999,0.09077686199999999,0.45955566,0.77671714,0.018417301,1.2786511,0.09187889,1.1404766000000002,-1.1804039,0.78950109,-0.49933212,0.4928313,5,0,1,0,2,2,4,2,5,5,2,4,4,3,4,0.018417301,-0.55956118,-1.2431273,-0.55956118,0.066600938,0.09187889,0.010446003,-0.8268405000000001,-0.09346529099999999,0.29976609,0.50880292,-0.48901596,0.29976609,0.6095891999999999,-0.69447848,0.066600938,-0.32919388,-0.082504495,-0.52229959,0.18544798,0.018417301,0.09077686199999999,0.95766093,-0.26243185,-0.49933212,1.1026832,0.066600938,-0.5854597,0.09077686199999999,-3.2720667999999997,1.037509,-0.082504495,-0.63332921,0.29976609,-0.66087918,1
270,2,1,2,0,4,4,4,2,3,2,0,4,2,0,1,-0.44078641,4.1090043,-0.83452675,2.3468497999999998,1.4987404,4.3565189,-2.6930392000000003,0.7568536,-1.2117403,1.1327447,2.0367668,0.43458497,1.0622245000000001,2.9543647,-0.12871388,0.42649463,-0.81101686,2.3468497999999998,-1.0746679,-0.81761108,1.6754195,3.19139,-2.3911244,0.29049063,0.92959915,1.771175,-2.6930392000000003,0.98568143,-1.8785751,-1.0041191999999999,-1.1694729,0.40590957,-3.4831781000000004,2.3468497999999998,-1.1015941999999999,5,4,1,3,5,2,2,2,3,1,4,4,4,0,0,0.98568143,2.7151464,0.24996645,2.7151464,-1.6488826,-1.0041191999999999,0.47865964,4.3565189,1.4191147,-2.1510712000000005,-3.4517851000000004,-0.86364487,-2.1510712000000005,-2.3911244,2.9543647,-1.6488826,-1.0175979,-0.83452675,-2.5826865000000003,-1.7521060000000002,0.98568143,0.92959915,0.52597134,1.8984332999999998,2.3468497999999998,0.44517209999999996,-1.6488826,1.2147618999999998,0.92959915,-0.12918397,0.44055665,-0.83452675,4.1090043,-2.1510712000000005,0.92202756,1
271,0,2,4,6,4,2,3,3,4,1,1,4,6,3,3,0.37930204,1.3782753,0.37526576,1.2142258,-1.4068283000000001,1.9434198,-2.0255509,-0.12896528,-0.041647756,-0.20435678,1.2157176,1.525318,0.36724398,1.7330081000000002,0.19014255,-0.52726495,-1.0235068,1.2142258,-0.99467038,-0.4510845,0.30607525,0.90733724,-1.5500524,0.62635522,-0.41452055,-0.047257362000000004,-2.0255509,-0.19798552,-0.36708393,-0.14165398,1.24407,0.50919829,-1.9523287,1.2142258,0.037373479,4,1,3,2,0,3,6,3,4,3,3,3,1,4,4,-0.19798552,1.3485086000000002,-0.67864457,1.3485086000000002,0.028911886,-0.14165398,-0.10080637,1.9434198,-5.7987337e-05,-0.62290013,-1.0857446000000002,-0.32015952,-0.62290013,-1.5500524,1.7330081000000002,0.028911886,-0.50148445,0.37526576,-0.93123436,-0.32514881,-0.19798552,-0.41452055,-0.33320887,0.54314005,1.2142258,0.68546984,0.028911886,-0.48638897,-0.41452055,2.0319446,-0.52426472,0.37526576,1.3782753,-0.62290013,-0.15991302,0
